500	2
466	0.360	0.176	2	0.176	12000.000	25.598	7200.000
467	0.351	0.905	1	0.613	12000.000	31.944	7200.000
468	0.899	0.963	1	0.624	12000.000	27.023	7200.000
469	0.693	0.680	1	0.572	12000.000	26.429	7200.000
470	0.159	0.487	2	0.469	12000.000	19.717	7200.000
471	0.298	0.921	2	0.055	12000.000	24.811	7200.000
472	0.046	0.878	1	0.930	12000.000	30.184	7200.000
473	0.855	0.595	2	0.011	12000.000	25.183	7200.000
474	0.067	0.960	1	0.955	12000.000	20.225	7200.000
475	0.079	0.987	1	0.625	12000.000	26.790	7200.000
476	0.116	0.546	1	0.312	12000.000	32.383	7200.000
477	0.118	0.694	1	0.178	12000.000	28.183	7200.000
478	0.396	0.261	1	0.877	12000.000	29.491	7200.000
479	0.458	0.738	1	0.729	12000.000	25.907	7200.000
480	0.768	0.964	1	0.366	12000.000	32.322	7200.000
481	0.083	0.609	1	0.978	12000.000	24.880	7200.000
482	0.000	0.508	2	0.634	12000.000	23.289	7200.000
483	0.272	0.967	1	0.530	12000.000	27.699	7200.000
484	0.223	0.582	2	0.045	12000.000	29.528	7200.000
485	0.693	0.482	1	0.989	12000.000	22.672	7200.000
486	0.167	0.653	1	0.399	12000.000	28.624	7200.000
487	0.926	0.442	1	0.057	12000.000	24.654	7200.000
488	0.886	0.724	2	0.434	12000.000	18.559	7200.000
489	0.341	0.846	1	0.308	12000.000	31.295	7200.000
490	0.708	0.475	1	0.147	12000.000	30.525	7200.000
491	0.165	0.747	1	0.353	12000.000	29.423	7200.000
492	0.391	0.409	1	0.655	12000.000	31.487	7200.000
493	0.419	0.023	1	0.845	12000.000	26.419	7200.000
494	0.916	0.241	1	0.634	12000.000	27.634	7200.000
495	0.080	0.966	1	0.106	12000.000	30.780	7200.000
496	0.462	0.016	1	0.885	12000.000	21.391	7200.000
497	0.352	0.572	2	0.968	12000.000	18.282	7200.000
498	0.501	0.735	2	0.596	12000.000	30.781	7200.000
499	0.721	0.571	2	0.057	12000.000	19.205	7200.000
